source,target,r_name,r_address,r_location,r_ratio
6052.0,1879.0,100.0,100.0,100.0,
6052.0,4704.0,100.0,50.0,100.0,
6052.0,5740.0,100.0,100.0,100.0,
5740.0,3887.0,100.0,54.0,100.0,
5740.0,5739.0,96.0,56.0,100.0,
5740.0,7963.0,100.0,58.0,100.0,
5740.0,1879.0,100.0,100.0,100.0,
5740.0,6052.0,100.0,100.0,100.0,
5740.0,4704.0,100.0,58.0,100.0,
4124.0,1069.0,100.0,100.0,100.0,
4124.0,6055.0,100.0,78.0,100.0,
1069.0,4124.0,100.0,100.0,100.0,
1069.0,6055.0,100.0,100.0,100.0,
3299.0,4803.0,100.0,53.0,100.0,
6057.0,8886.0,100.0,100.0,100.0,
8886.0,6057.0,100.0,100.0,100.0,
1886.0,6058.0,100.0,100.0,100.0,
6058.0,1886.0,100.0,100.0,100.0,
7965.0,5075.0,91.0,38.0,100.0,
7965.0,332.0,93.0,38.0,100.0,
7965.0,4127.0,94.0,38.0,100.0,
7965.0,5743.0,94.0,50.0,100.0,
1216.0,4350.0,100.0,100.0,100.0,
1216.0,7521.0,90.0,89.0,100.0,
1216.0,331.0,90.0,82.0,100.0,
1216.0,1888.0,100.0,74.0,100.0,
1216.0,4351.0,90.0,100.0,100.0,
1216.0,4569.0,90.0,82.0,100.0,
1216.0,5078.0,90.0,82.0,100.0,
1216.0,7370.0,100.0,39.0,100.0,
4350.0,1216.0,100.0,100.0,100.0,
4350.0,7521.0,90.0,100.0,100.0,
4350.0,331.0,90.0,100.0,100.0,
4350.0,1888.0,100.0,86.0,100.0,
4350.0,4351.0,90.0,100.0,100.0,
4350.0,4569.0,90.0,100.0,100.0,
4350.0,5078.0,90.0,100.0,100.0,
4350.0,7370.0,100.0,45.0,100.0,
4351.0,1216.0,90.0,100.0,100.0,
4351.0,4350.0,90.0,100.0,100.0,
4351.0,7521.0,90.0,100.0,100.0,
4351.0,331.0,90.0,100.0,100.0,
4351.0,1888.0,90.0,100.0,100.0,
4351.0,4569.0,100.0,100.0,100.0,
4351.0,5078.0,100.0,100.0,100.0,
4351.0,7370.0,100.0,33.0,100.0,
4569.0,1216.0,90.0,82.0,100.0,
4569.0,4350.0,90.0,100.0,100.0,
4569.0,7521.0,90.0,80.0,100.0,
4569.0,331.0,90.0,100.0,100.0,
4569.0,1888.0,90.0,96.0,100.0,
4569.0,4351.0,100.0,100.0,100.0,
4569.0,5078.0,100.0,100.0,100.0,
4569.0,7370.0,100.0,50.0,100.0,
5078.0,1216.0,90.0,82.0,100.0,
5078.0,4350.0,90.0,100.0,100.0,
5078.0,7521.0,90.0,80.0,100.0,
5078.0,331.0,90.0,100.0,100.0,
5078.0,1888.0,90.0,96.0,100.0,
5078.0,4351.0,100.0,100.0,100.0,
5078.0,4569.0,100.0,100.0,100.0,
5078.0,7370.0,100.0,50.0,100.0,
4127.0,7965.0,94.0,38.0,100.0,
4127.0,332.0,99.0,96.0,100.0,
4127.0,5743.0,100.0,42.0,100.0,
5743.0,7965.0,94.0,50.0,100.0,
5743.0,332.0,99.0,31.0,100.0,
5743.0,4127.0,100.0,42.0,100.0,
1072.0,7968.0,100.0,100.0,100.0,
1072.0,6988.0,100.0,100.0,100.0,
7968.0,1072.0,100.0,100.0,100.0,
7968.0,6988.0,100.0,100.0,100.0,
335.0,5079.0,100.0,100.0,100.0,
335.0,1224.0,100.0,42.0,100.0,
5079.0,335.0,100.0,100.0,100.0,
5079.0,1224.0,100.0,42.0,100.0,
1893.0,3265.0,100.0,100.0,100.0,
1893.0,1563.0,100.0,100.0,100.0,
1893.0,6065.0,100.0,100.0,100.0,
3265.0,1893.0,100.0,100.0,100.0,
3265.0,1563.0,100.0,100.0,100.0,
3265.0,6065.0,100.0,100.0,100.0,
1563.0,1893.0,100.0,100.0,100.0,
1563.0,3265.0,100.0,100.0,100.0,
1563.0,6065.0,100.0,100.0,100.0,
6065.0,1893.0,100.0,100.0,100.0,
6065.0,3265.0,100.0,100.0,100.0,
6065.0,1563.0,100.0,100.0,100.0,
7523.0,2859.0,99.0,100.0,100.0,
2859.0,7523.0,99.0,100.0,100.0,
8279.0,341.0,98.0,98.0,100.0,
341.0,8279.0,98.0,98.0,100.0,
341.0,8897.0,100.0,100.0,100.0,
8897.0,341.0,100.0,100.0,100.0,
1585.0,8905.0,94.0,100.0,100.0,
8903.0,3066.0,100.0,89.0,100.0,
3066.0,8903.0,100.0,89.0,100.0,
1901.0,6076.0,87.0,100.0,100.0,
6076.0,1901.0,87.0,100.0,100.0,
1902.0,8904.0,99.0,100.0,100.0,
8904.0,1902.0,99.0,100.0,100.0,
8905.0,1585.0,94.0,100.0,100.0,
6078.0,8205.0,100.0,50.0,100.0,
2718.0,4132.0,100.0,100.0,100.0,
4132.0,2718.0,100.0,100.0,100.0,
6393.0,345.0,100.0,100.0,100.0,
6393.0,1078.0,100.0,33.0,100.0,
6393.0,3303.0,100.0,33.0,100.0,
6393.0,5081.0,100.0,33.0,100.0,
6393.0,2719.0,100.0,33.0,100.0,
6393.0,7527.0,100.0,33.0,100.0,
6393.0,8908.0,100.0,0.0,100.0,
8908.0,345.0,100.0,0.0,100.0,
8908.0,1078.0,100.0,33.0,100.0,
8908.0,3303.0,100.0,33.0,100.0,
8908.0,5081.0,100.0,33.0,100.0,
8908.0,2719.0,100.0,33.0,100.0,
8908.0,7527.0,100.0,33.0,100.0,
8908.0,6393.0,100.0,0.0,100.0,
2861.0,345.0,100.0,33.0,100.0,
2861.0,1078.0,100.0,100.0,100.0,
2861.0,3303.0,100.0,100.0,100.0,
2861.0,5081.0,100.0,100.0,100.0,
2861.0,2719.0,100.0,100.0,100.0,
2861.0,7527.0,100.0,100.0,100.0,
9133.0,6394.0,86.0,100.0,100.0,
9133.0,1965.0,86.0,94.0,100.0,
9133.0,4179.0,86.0,94.0,100.0,
9133.0,697.0,86.0,94.0,100.0,
9133.0,3833.0,86.0,94.0,100.0,
9133.0,5373.0,86.0,44.0,100.0,
9133.0,1122.0,86.0,94.0,100.0,
9133.0,5172.0,86.0,94.0,100.0,
1591.0,4719.0,100.0,100.0,100.0,
1591.0,8909.0,100.0,100.0,100.0,
1591.0,4290.0,100.0,100.0,100.0,
1591.0,8172.0,100.0,33.0,100.0,
1591.0,6084.0,100.0,100.0,100.0,
4719.0,1591.0,100.0,100.0,100.0,
4719.0,8909.0,100.0,100.0,100.0,
4719.0,4290.0,100.0,100.0,100.0,
4719.0,8172.0,100.0,33.0,100.0,
4719.0,6084.0,100.0,100.0,100.0,
8909.0,1591.0,100.0,100.0,100.0,
8909.0,4719.0,100.0,100.0,100.0,
8909.0,4290.0,100.0,100.0,100.0,
8909.0,8172.0,100.0,100.0,100.0,
8909.0,6084.0,100.0,75.0,100.0,
4290.0,1591.0,100.0,100.0,100.0,
4290.0,4719.0,100.0,100.0,100.0,
4290.0,8909.0,100.0,100.0,100.0,
4290.0,8172.0,100.0,33.0,100.0,
4290.0,6084.0,100.0,100.0,100.0,
8172.0,1591.0,100.0,33.0,100.0,
8172.0,4719.0,100.0,33.0,100.0,
8172.0,8909.0,100.0,100.0,100.0,
8172.0,4290.0,100.0,33.0,100.0,
8172.0,6084.0,100.0,33.0,100.0,
6084.0,1989.0,100.0,100.0,100.0,
6084.0,1591.0,100.0,100.0,100.0,
6084.0,4719.0,100.0,100.0,100.0,
6084.0,8909.0,100.0,75.0,100.0,
6084.0,4290.0,100.0,100.0,100.0,
6084.0,8172.0,100.0,33.0,100.0,
6084.0,7578.0,100.0,100.0,100.0,
5754.0,4135.0,100.0,100.0,100.0,
4135.0,5754.0,100.0,100.0,100.0,
1808.0,7390.0,91.0,100.0,100.0,
1808.0,3078.0,91.0,100.0,100.0,
1808.0,3227.0,91.0,100.0,100.0,
1808.0,4353.0,91.0,100.0,100.0,
1808.0,680.0,91.0,100.0,100.0,
1808.0,4576.0,91.0,100.0,100.0,
1808.0,4901.0,91.0,100.0,100.0,
1808.0,6501.0,91.0,93.0,100.0,
1808.0,6944.0,91.0,96.0,100.0,
1808.0,5578.0,91.0,100.0,100.0,
1808.0,351.0,91.0,100.0,100.0,
1808.0,9118.0,91.0,93.0,100.0,
1808.0,7980.0,91.0,100.0,100.0,
1808.0,6993.0,91.0,100.0,100.0,
1808.0,1671.0,91.0,100.0,100.0,
1808.0,6398.0,91.0,88.0,100.0,
1808.0,5084.0,91.0,100.0,100.0,
1808.0,8281.0,91.0,100.0,100.0,
4354.0,6815.0,93.0,85.0,100.0,
6815.0,4354.0,93.0,85.0,100.0,
7981.0,8918.0,100.0,91.0,100.0,
8918.0,7981.0,100.0,91.0,100.0,
3077.0,6397.0,100.0,79.0,100.0,
3077.0,1543.0,100.0,100.0,100.0,
3077.0,6092.0,100.0,100.0,100.0,
3077.0,8084.0,100.0,100.0,100.0,
3077.0,5421.0,100.0,100.0,100.0,
3077.0,6992.0,100.0,100.0,100.0,
3077.0,4140.0,85.0,100.0,100.0,
6092.0,6397.0,100.0,79.0,100.0,
6092.0,1543.0,100.0,100.0,100.0,
6092.0,3077.0,100.0,100.0,100.0,
6092.0,8084.0,100.0,100.0,100.0,
6092.0,5421.0,100.0,100.0,100.0,
6092.0,6992.0,100.0,100.0,100.0,
6092.0,4140.0,85.0,100.0,100.0,
8084.0,6397.0,100.0,79.0,100.0,
8084.0,1543.0,100.0,100.0,100.0,
8084.0,3077.0,100.0,100.0,100.0,
8084.0,6092.0,100.0,100.0,100.0,
8084.0,5421.0,100.0,100.0,100.0,
8084.0,6992.0,100.0,100.0,100.0,
8084.0,4140.0,100.0,100.0,100.0,
5421.0,6397.0,100.0,79.0,100.0,
5421.0,1543.0,100.0,100.0,100.0,
5421.0,3077.0,100.0,100.0,100.0,
5421.0,6092.0,100.0,100.0,100.0,
5421.0,8084.0,100.0,100.0,100.0,
5421.0,6992.0,100.0,100.0,100.0,
5421.0,4140.0,100.0,100.0,100.0,
6992.0,6397.0,100.0,79.0,100.0,
6992.0,1543.0,100.0,100.0,100.0,
6992.0,3077.0,100.0,100.0,100.0,
6992.0,6092.0,100.0,100.0,100.0,
6992.0,8084.0,100.0,100.0,100.0,
6992.0,5421.0,100.0,100.0,100.0,
6992.0,4140.0,100.0,100.0,100.0,
4140.0,6397.0,100.0,79.0,100.0,
4140.0,1543.0,100.0,100.0,100.0,
4140.0,3077.0,85.0,100.0,100.0,
4140.0,6092.0,85.0,100.0,100.0,
4140.0,8084.0,100.0,100.0,100.0,
4140.0,5421.0,100.0,100.0,100.0,
4140.0,6992.0,100.0,100.0,100.0,
1087.0,7978.0,100.0,41.0,100.0,
1087.0,7389.0,100.0,100.0,100.0,
1087.0,4352.0,100.0,100.0,100.0,
6093.0,6398.0,100.0,59.0,100.0,
4577.0,6399.0,100.0,45.0,100.0,
4577.0,4723.0,100.0,100.0,100.0,
4577.0,8282.0,100.0,100.0,100.0,
4577.0,7391.0,100.0,100.0,100.0,
4577.0,1638.0,100.0,100.0,100.0,
4577.0,1090.0,100.0,100.0,100.0,
4577.0,353.0,100.0,100.0,100.0,
4577.0,6813.0,100.0,100.0,100.0,
8282.0,6399.0,100.0,45.0,100.0,
8282.0,4723.0,100.0,100.0,100.0,
8282.0,4577.0,100.0,100.0,100.0,
8282.0,7391.0,100.0,100.0,100.0,
8282.0,1638.0,100.0,100.0,100.0,
8282.0,1090.0,100.0,100.0,100.0,
8282.0,353.0,100.0,100.0,100.0,
8282.0,6813.0,100.0,100.0,100.0,
7391.0,6399.0,100.0,45.0,100.0,
7391.0,4723.0,100.0,100.0,100.0,
7391.0,4577.0,100.0,100.0,100.0,
7391.0,8282.0,100.0,100.0,100.0,
7391.0,1638.0,100.0,100.0,100.0,
7391.0,1090.0,100.0,100.0,100.0,
7391.0,353.0,100.0,100.0,100.0,
7391.0,6813.0,100.0,100.0,100.0,
1638.0,6399.0,100.0,45.0,100.0,
1638.0,4723.0,100.0,100.0,100.0,
1638.0,4577.0,100.0,100.0,100.0,
1638.0,8282.0,100.0,100.0,100.0,
1638.0,7391.0,100.0,100.0,100.0,
1638.0,1090.0,100.0,100.0,100.0,
1638.0,353.0,100.0,100.0,100.0,
1638.0,6813.0,100.0,100.0,100.0,
1090.0,6399.0,100.0,45.0,100.0,
1090.0,4723.0,100.0,100.0,100.0,
1090.0,4577.0,100.0,100.0,100.0,
1090.0,8282.0,100.0,100.0,100.0,
1090.0,7391.0,100.0,100.0,100.0,
1090.0,1638.0,100.0,100.0,100.0,
1090.0,353.0,100.0,100.0,100.0,
1090.0,6813.0,100.0,100.0,100.0,
353.0,6399.0,100.0,45.0,100.0,
353.0,4723.0,100.0,100.0,100.0,
353.0,4577.0,100.0,100.0,100.0,
353.0,8282.0,100.0,100.0,100.0,
353.0,7391.0,100.0,100.0,100.0,
353.0,1638.0,100.0,100.0,100.0,
353.0,1090.0,100.0,100.0,100.0,
353.0,6813.0,100.0,100.0,100.0,
6813.0,6399.0,100.0,45.0,100.0,
6813.0,4723.0,100.0,100.0,100.0,
6813.0,4577.0,100.0,100.0,100.0,
6813.0,8282.0,100.0,100.0,100.0,
6813.0,7391.0,100.0,100.0,100.0,
6813.0,1638.0,100.0,100.0,100.0,
6813.0,1090.0,100.0,100.0,100.0,
6813.0,353.0,100.0,100.0,100.0,
8928.0,8127.0,100.0,100.0,100.0,
8928.0,7536.0,100.0,94.0,100.0,
8127.0,8928.0,100.0,100.0,100.0,
8127.0,7536.0,100.0,94.0,100.0,
7536.0,8928.0,100.0,94.0,100.0,
7536.0,8127.0,100.0,94.0,100.0,
4436.0,1811.0,100.0,94.0,100.0,
4436.0,3892.0,100.0,47.0,100.0,
4436.0,8090.0,100.0,100.0,100.0,
7083.0,8187.0,100.0,100.0,100.0,
7083.0,1811.0,100.0,71.0,100.0,
7083.0,3892.0,100.0,42.0,100.0,
7083.0,361.0,100.0,72.0,100.0,
7083.0,5759.0,100.0,71.0,100.0,
7083.0,7082.0,100.0,72.0,100.0,
7083.0,683.0,100.0,72.0,100.0,
7083.0,8128.0,100.0,67.0,100.0,
7083.0,6995.0,100.0,72.0,100.0,
7083.0,3243.0,100.0,72.0,100.0,
7083.0,4355.0,100.0,72.0,100.0,
7083.0,3651.0,100.0,72.0,100.0,
7083.0,1092.0,100.0,72.0,100.0,
7083.0,4582.0,100.0,72.0,100.0,
7083.0,1222.0,100.0,65.0,100.0,
7083.0,8089.0,100.0,72.0,100.0,
7083.0,2827.0,100.0,72.0,100.0,
7083.0,5170.0,100.0,72.0,100.0,
7083.0,3728.0,87.0,67.0,100.0,
684.0,1811.0,100.0,97.0,100.0,
684.0,3892.0,100.0,44.0,100.0,
684.0,361.0,100.0,100.0,100.0,
684.0,5759.0,100.0,87.0,100.0,
684.0,7082.0,100.0,100.0,100.0,
684.0,683.0,100.0,100.0,100.0,
684.0,8128.0,100.0,50.0,100.0,
684.0,6995.0,100.0,100.0,100.0,
684.0,3243.0,100.0,100.0,100.0,
684.0,4355.0,100.0,100.0,100.0,
684.0,3651.0,100.0,100.0,100.0,
684.0,1092.0,100.0,100.0,100.0,
684.0,4582.0,100.0,100.0,100.0,
684.0,1222.0,100.0,100.0,100.0,
684.0,8089.0,100.0,100.0,100.0,
684.0,2827.0,100.0,94.0,100.0,
684.0,5170.0,100.0,100.0,100.0,
684.0,5425.0,91.0,100.0,100.0,
684.0,685.0,86.0,100.0,100.0,
684.0,2865.0,100.0,100.0,100.0,
684.0,3730.0,85.0,100.0,100.0,
5425.0,1811.0,100.0,97.0,100.0,
5425.0,3892.0,100.0,44.0,100.0,
5425.0,361.0,100.0,100.0,100.0,
5425.0,5759.0,100.0,87.0,100.0,
5425.0,7082.0,100.0,100.0,100.0,
5425.0,683.0,100.0,100.0,100.0,
5425.0,8128.0,100.0,50.0,100.0,
5425.0,6995.0,100.0,100.0,100.0,
5425.0,3243.0,100.0,100.0,100.0,
5425.0,4355.0,100.0,100.0,100.0,
5425.0,3651.0,100.0,100.0,100.0,
5425.0,1092.0,100.0,100.0,100.0,
5425.0,4582.0,100.0,100.0,100.0,
5425.0,1222.0,100.0,100.0,100.0,
5425.0,8089.0,100.0,100.0,100.0,
5425.0,2827.0,100.0,94.0,100.0,
5425.0,5170.0,100.0,100.0,100.0,
5425.0,684.0,91.0,100.0,100.0,
5425.0,685.0,88.0,100.0,100.0,
5425.0,2867.0,86.0,100.0,100.0,
685.0,1811.0,100.0,97.0,100.0,
685.0,3892.0,100.0,44.0,100.0,
685.0,361.0,100.0,100.0,100.0,
685.0,5759.0,100.0,87.0,100.0,
685.0,7082.0,100.0,100.0,100.0,
685.0,683.0,100.0,100.0,100.0,
685.0,8128.0,100.0,50.0,100.0,
685.0,6995.0,100.0,100.0,100.0,
685.0,3243.0,100.0,100.0,100.0,
685.0,4355.0,100.0,100.0,100.0,
685.0,3651.0,100.0,100.0,100.0,
685.0,1092.0,100.0,100.0,100.0,
685.0,4582.0,100.0,100.0,100.0,
685.0,1222.0,100.0,100.0,100.0,
685.0,8089.0,100.0,100.0,100.0,
685.0,2827.0,100.0,94.0,100.0,
685.0,5170.0,100.0,100.0,100.0,
685.0,684.0,86.0,100.0,100.0,
685.0,5425.0,88.0,100.0,100.0,
685.0,2869.0,100.0,100.0,100.0,
2869.0,1811.0,100.0,97.0,100.0,
2869.0,3892.0,100.0,44.0,100.0,
2869.0,361.0,100.0,100.0,100.0,
2869.0,5759.0,100.0,87.0,100.0,
2869.0,7082.0,100.0,100.0,100.0,
2869.0,683.0,100.0,100.0,100.0,
2869.0,8128.0,100.0,50.0,100.0,
2869.0,6995.0,100.0,100.0,100.0,
2869.0,3243.0,100.0,100.0,100.0,
2869.0,4355.0,100.0,100.0,100.0,
2869.0,3651.0,100.0,100.0,100.0,
2869.0,1092.0,100.0,100.0,100.0,
2869.0,4582.0,100.0,100.0,100.0,
2869.0,1222.0,100.0,100.0,100.0,
2869.0,8089.0,100.0,100.0,100.0,
2869.0,2827.0,100.0,94.0,100.0,
2869.0,5170.0,100.0,100.0,100.0,
2869.0,685.0,100.0,100.0,100.0,
2869.0,2866.0,93.0,100.0,100.0,
2869.0,2865.0,89.0,100.0,100.0,
2866.0,1811.0,100.0,97.0,100.0,
2866.0,3892.0,100.0,44.0,100.0,
2866.0,361.0,100.0,100.0,100.0,
2866.0,5759.0,100.0,87.0,100.0,
2866.0,7082.0,100.0,100.0,100.0,
2866.0,683.0,100.0,100.0,100.0,
2866.0,8128.0,100.0,50.0,100.0,
2866.0,6995.0,100.0,100.0,100.0,
2866.0,3243.0,100.0,100.0,100.0,
2866.0,4355.0,100.0,100.0,100.0,
2866.0,3651.0,100.0,100.0,100.0,
2866.0,1092.0,100.0,100.0,100.0,
2866.0,4582.0,100.0,100.0,100.0,
2866.0,1222.0,100.0,100.0,100.0,
2866.0,8089.0,100.0,100.0,100.0,
2866.0,2827.0,100.0,94.0,100.0,
2866.0,5170.0,100.0,100.0,100.0,
2866.0,2869.0,93.0,100.0,100.0,
2866.0,2865.0,85.0,100.0,100.0,
2865.0,1811.0,100.0,97.0,100.0,
2865.0,3892.0,100.0,44.0,100.0,
2865.0,361.0,100.0,100.0,100.0,
2865.0,5759.0,100.0,87.0,100.0,
2865.0,7082.0,100.0,100.0,100.0,
2865.0,683.0,100.0,100.0,100.0,
2865.0,8128.0,100.0,50.0,100.0,
2865.0,6995.0,100.0,100.0,100.0,
2865.0,3243.0,100.0,100.0,100.0,
2865.0,4355.0,100.0,100.0,100.0,
2865.0,3651.0,100.0,100.0,100.0,
2865.0,1092.0,100.0,100.0,100.0,
2865.0,4582.0,100.0,100.0,100.0,
2865.0,1222.0,100.0,100.0,100.0,
2865.0,8089.0,100.0,100.0,100.0,
2865.0,2827.0,100.0,94.0,100.0,
2865.0,5170.0,100.0,100.0,100.0,
2865.0,684.0,100.0,100.0,100.0,
2865.0,2869.0,89.0,100.0,100.0,
2865.0,2866.0,85.0,100.0,100.0,
2865.0,3730.0,90.0,100.0,100.0,
2868.0,1811.0,100.0,97.0,100.0,
2868.0,3892.0,100.0,44.0,100.0,
2868.0,361.0,100.0,100.0,100.0,
2868.0,5759.0,100.0,87.0,100.0,
2868.0,7082.0,100.0,100.0,100.0,
2868.0,683.0,100.0,100.0,100.0,
2868.0,8128.0,100.0,50.0,100.0,
2868.0,6995.0,100.0,100.0,100.0,
2868.0,3243.0,100.0,100.0,100.0,
2868.0,4355.0,100.0,100.0,100.0,
2868.0,3651.0,100.0,100.0,100.0,
2868.0,1092.0,100.0,100.0,100.0,
2868.0,4582.0,100.0,100.0,100.0,
2868.0,1222.0,100.0,100.0,100.0,
2868.0,8089.0,100.0,100.0,100.0,
2868.0,2827.0,100.0,94.0,100.0,
2868.0,5170.0,100.0,100.0,100.0,
7537.0,1811.0,100.0,97.0,100.0,
7537.0,3892.0,100.0,44.0,100.0,
7537.0,7396.0,100.0,100.0,100.0,
7537.0,4210.0,100.0,95.0,100.0,
3728.0,8187.0,100.0,69.0,100.0,
3728.0,1811.0,100.0,100.0,100.0,
3728.0,3892.0,100.0,47.0,100.0,
3728.0,7083.0,87.0,67.0,100.0,
3728.0,3730.0,85.0,100.0,100.0,
3728.0,1162.0,100.0,100.0,100.0,
3730.0,1811.0,100.0,100.0,100.0,
3730.0,3892.0,100.0,47.0,100.0,
3730.0,684.0,85.0,100.0,100.0,
3730.0,2865.0,90.0,100.0,100.0,
3730.0,3728.0,85.0,100.0,100.0,
3730.0,3729.0,85.0,100.0,100.0,
3730.0,1162.0,100.0,100.0,100.0,
3730.0,8193.0,100.0,100.0,100.0,
3730.0,8194.0,100.0,100.0,100.0,
7396.0,1811.0,100.0,97.0,100.0,
7396.0,3892.0,100.0,44.0,100.0,
7396.0,7537.0,100.0,100.0,100.0,
7396.0,4210.0,100.0,95.0,100.0,
3652.0,2724.0,100.0,100.0,100.0,
3652.0,1093.0,100.0,100.0,100.0,
2724.0,3652.0,100.0,100.0,100.0,
2724.0,1093.0,100.0,100.0,100.0,
1093.0,3652.0,100.0,100.0,100.0,
1093.0,2724.0,100.0,100.0,100.0,
7747.0,1599.0,92.0,100.0,100.0,
7747.0,6099.0,92.0,100.0,100.0,
7747.0,4726.0,92.0,100.0,100.0,
7747.0,5574.0,92.0,100.0,100.0,
1923.0,7397.0,100.0,100.0,100.0,
1923.0,1224.0,100.0,100.0,100.0,
7397.0,1923.0,100.0,100.0,100.0,
7397.0,1224.0,100.0,100.0,100.0,
6104.0,5128.0,100.0,100.0,100.0,
1224.0,335.0,100.0,42.0,100.0,
1224.0,5079.0,100.0,42.0,100.0,
1224.0,1923.0,100.0,100.0,100.0,
1224.0,7397.0,100.0,100.0,100.0,
1224.0,4361.0,100.0,78.0,100.0,
5089.0,5761.0,100.0,80.0,100.0,
5089.0,2870.0,100.0,100.0,100.0,
5089.0,4147.0,100.0,100.0,100.0,
5089.0,4601.0,100.0,100.0,100.0,
5089.0,7096.0,100.0,100.0,100.0,
5761.0,5737.0,89.0,100.0,100.0,
5761.0,5089.0,100.0,80.0,100.0,
5761.0,2870.0,95.0,80.0,100.0,
5761.0,4147.0,94.0,100.0,100.0,
5761.0,7748.0,87.0,100.0,100.0,
2870.0,5737.0,96.0,80.0,100.0,
2870.0,5089.0,100.0,100.0,100.0,
2870.0,5761.0,95.0,80.0,100.0,
2870.0,4147.0,99.0,100.0,100.0,
2870.0,7748.0,85.0,80.0,100.0,
4147.0,5737.0,94.0,100.0,100.0,
4147.0,5089.0,100.0,100.0,100.0,
4147.0,5761.0,94.0,100.0,100.0,
4147.0,2870.0,99.0,100.0,100.0,
4147.0,7748.0,95.0,100.0,100.0,
7748.0,5761.0,87.0,100.0,100.0,
7748.0,2870.0,85.0,80.0,100.0,
7748.0,4147.0,95.0,100.0,100.0,
366.0,6405.0,97.0,100.0,100.0,
366.0,6820.0,97.0,100.0,100.0,
366.0,3084.0,91.0,100.0,100.0,
366.0,1927.0,91.0,100.0,100.0,
8092.0,8932.0,96.0,100.0,100.0,
6107.0,7751.0,100.0,100.0,100.0,
6107.0,6409.0,100.0,100.0,100.0,
6107.0,3826.0,100.0,100.0,100.0,
6107.0,8165.0,100.0,90.0,100.0,
6107.0,1501.0,100.0,100.0,100.0,
6107.0,3086.0,100.0,100.0,100.0,
6107.0,7989.0,100.0,100.0,100.0,
6107.0,1503.0,100.0,100.0,100.0,
6107.0,1502.0,100.0,100.0,100.0,
6107.0,368.0,100.0,100.0,100.0,
6107.0,4585.0,100.0,100.0,100.0,
6107.0,3242.0,100.0,100.0,100.0,
6107.0,5092.0,100.0,100.0,100.0,
6107.0,7542.0,100.0,100.0,100.0,
6107.0,5763.0,100.0,100.0,100.0,
6107.0,7399.0,100.0,100.0,100.0,
6107.0,1097.0,100.0,100.0,100.0,
6107.0,4149.0,100.0,100.0,100.0,
6107.0,3654.0,100.0,100.0,100.0,
6107.0,3894.0,100.0,33.0,89.0,
6107.0,1227.0,100.0,100.0,100.0,
6107.0,1930.0,100.0,100.0,100.0,
3087.0,369.0,100.0,100.0,100.0,
3087.0,370.0,100.0,73.0,100.0,
3087.0,2726.0,100.0,73.0,100.0,
3087.0,8190.0,100.0,73.0,100.0,
3087.0,3334.0,100.0,100.0,100.0,
3087.0,6410.0,100.0,100.0,100.0,
3087.0,5764.0,100.0,73.0,100.0,
3087.0,4731.0,100.0,73.0,100.0,
3087.0,4150.0,100.0,67.0,100.0,
3087.0,3655.0,100.0,100.0,100.0,
3087.0,1812.0,100.0,73.0,100.0,
3087.0,1623.0,100.0,100.0,100.0,
3087.0,1622.0,100.0,100.0,100.0,
3087.0,1603.0,100.0,73.0,100.0,
3087.0,4586.0,100.0,100.0,100.0,
3087.0,1228.0,100.0,100.0,100.0,
3087.0,5093.0,100.0,100.0,100.0,
3087.0,8935.0,100.0,100.0,100.0,
3087.0,1931.0,100.0,67.0,100.0,
3087.0,6823.0,100.0,73.0,100.0,
3087.0,7400.0,100.0,100.0,100.0,
3087.0,6108.0,100.0,100.0,100.0,
3087.0,5600.0,85.0,73.0,100.0,
7400.0,369.0,100.0,100.0,100.0,
7400.0,370.0,100.0,73.0,100.0,
7400.0,2726.0,100.0,73.0,100.0,
7400.0,8190.0,100.0,73.0,100.0,
7400.0,3334.0,100.0,100.0,100.0,
7400.0,6410.0,100.0,100.0,100.0,
7400.0,5764.0,100.0,73.0,100.0,
7400.0,4731.0,100.0,73.0,100.0,
7400.0,4150.0,100.0,67.0,100.0,
7400.0,3655.0,100.0,100.0,100.0,
7400.0,1812.0,100.0,73.0,100.0,
7400.0,1623.0,100.0,100.0,100.0,
7400.0,1622.0,100.0,100.0,100.0,
7400.0,1603.0,100.0,73.0,100.0,
7400.0,4586.0,100.0,100.0,100.0,
7400.0,1228.0,100.0,100.0,100.0,
7400.0,5093.0,100.0,100.0,100.0,
7400.0,8935.0,100.0,100.0,100.0,
7400.0,1931.0,100.0,67.0,100.0,
7400.0,6823.0,100.0,73.0,100.0,
7400.0,3087.0,100.0,100.0,100.0,
7400.0,6108.0,100.0,100.0,100.0,
7400.0,5600.0,85.0,73.0,100.0,
6108.0,369.0,100.0,100.0,100.0,
6108.0,370.0,100.0,73.0,100.0,
6108.0,2726.0,100.0,73.0,100.0,
6108.0,8190.0,100.0,73.0,100.0,
6108.0,3334.0,100.0,100.0,100.0,
6108.0,6410.0,100.0,100.0,100.0,
6108.0,5764.0,100.0,73.0,100.0,
6108.0,4731.0,100.0,73.0,100.0,
6108.0,4150.0,100.0,67.0,100.0,
6108.0,3655.0,100.0,100.0,100.0,
6108.0,1812.0,100.0,73.0,100.0,
6108.0,1623.0,100.0,100.0,100.0,
6108.0,1622.0,100.0,100.0,100.0,
6108.0,1603.0,100.0,73.0,100.0,
6108.0,4586.0,100.0,100.0,100.0,
6108.0,1228.0,100.0,100.0,100.0,
