node,child
253,3491
3600,4081
3600,837
3600,77
3600,3491
4316,1402
4316,4081
4316,253
4316,3600
4316,1760
4316,837
4316,77
4316,3491
837,4081
837,253
837,3600
837,77
77,4081
77,253
77,3600
77,837
3491,4081
3491,253
3491,3600
1271,716
1271,2583
1271,4082
1271,1943
1271,78
1271,1665
1271,3948
1271,347
1271,4195
716,2900
716,2583
716,4082
716,1943
716,78
716,1665
716,3948
716,347
716,4195
2583,2900
2583,1271
2583,716
2583,4082
2583,1943
2583,78
2583,1664
2583,1665
2583,3948
2583,347
2583,4195
4082,2900
4082,1271
4082,716
4082,1943
4082,78
4082,1664
4082,1665
4082,3948
4082,347
4082,4195
1943,2900
1943,1271
1943,2583
1943,4082
1943,78
1943,1665
1943,3948
1943,347
1943,4195
78,2900
78,1271
78,716
78,2583
78,4082
78,1943
78,1665
78,3948
78,347
78,4195
1664,2583
1664,4082
1665,2900
1665,1271
1665,716
1665,2583
1665,1943
1665,78
1665,3948
1665,347
1665,4195
1665,619
1665,1952
1665,355
3948,2900
3948,1271
3948,716
3948,2583
3948,4082
3948,1943
3948,78
3948,1665
3948,347
3948,4195
3948,619
3948,3506
3948,1952
3948,355
347,2900
347,1271
347,716
347,2583
347,4082
347,1943
347,78
347,1665
347,3948
347,4195
4195,4070
4195,1271
4195,716
4195,2583
4195,4082
4195,1943
4195,78
4195,1665
4195,3948
4195,347
689,2887
689,3925
689,3833
4087,1272
3601,1761
3601,1403
1761,1403
1403,3601
3760,1944
3760,2311
3760,3186
3760,4196
1944,2311
1944,3186
1944,4196
2311,3760
2311,1944
2311,3186
2311,4196
3186,3760
3186,2311
3186,4196
4196,3760
4196,1944
4196,2311
4196,3186
838,970
838,2069
838,4197
838,2210
970,2069
970,4197
970,2210
2069,838
2069,4197
2069,2210
4197,838
4197,970
4197,2069
4197,2210
2210,838
2210,970
2210,2069
2210,4197
1942,247
1942,2199
3859,264
3859,1536
3859,3977
3859,1537
3859,3881
3859,3883
3859,1626
3859,2265
1183,2265
3761,3975
3761,3372
3761,3135
3761,3882
3761,1292
3761,151
3761,4337
3761,2027
3761,1998
3761,934
3761,4298
3761,3976
3761,1538
3761,3996
3761,699
3761,3023
3761,1166
3761,2131
3761,700
3761,422
3761,1598
3761,187
3761,465
3761,698
3761,3169
3761,1818
3761,693
3761,692
3761,694
3761,695
3761,725
3761,697
3761,696
3761,236
3761,2266
3761,1342
3761,1343
2920,4084
2920,2458
2920,346
2920,1273
2920,79
2920,2211
2920,1138
2920,4318
4084,2458
4084,346
4084,1273
4084,79
4084,2211
4084,1138
4084,3514
4084,4318
2458,2920
2458,346
2458,1273
2458,79
2458,2211
2458,1138
2458,3514
2458,4318
2725,3514
346,2920
346,4084
346,1273
346,79
346,2211
346,1138
346,3514
346,4318
1273,2920
1273,4084
1273,2458
1273,346
1273,79
1273,2211
1273,1138
1273,3514
1273,4318
79,2920
79,4084
79,2458
79,346
79,1273
79,1138
79,3514
2211,2920
2211,4084
2211,2458
2211,346
2211,1273
3286,3415
348,3935
348,2921
348,2584
348,1122
348,1371
348,1762
348,2289
348,2287
2921,348
2921,2584
2921,1122
2921,4198
2921,1371
2921,1762
2921,2289
2921,2287
2584,348
2584,1122
2584,4198
2584,1371
2584,1762
2584,2289
2584,2287
1122,348
1122,2921
1122,4198
1122,1371
1122,1762
1122,2289
1122,2287
4198,2921
4198,2584
4198,1122
4198,1371
4198,1762
4198,2289
4198,2287
1371,3935
1371,348
1371,2921
1371,2584
1371,1122
1371,1762
1371,2289
1371,2287
1762,3935
1762,348
1762,2921
1762,2584
1762,1122
1762,4198
1762,1371
1762,2289
1762,2287
2289,3935
2289,2921
2289,2584
2289,1122
2289,4198
2289,1371
2289,1762
2289,2287
2287,3935
2287,348
2287,2921
2287,2584
2287,1122
2287,4198
2287,1371
2287,1762
2287,2289
1566,3762
4351,2212
2212,2055
2303,324
2303,1645
2303,2342
2303,4073
2303,1745
2303,1925
2303,3751
2303,648
2303,3265
2303,2194
2303,1175
2303,4168
2303,3180
2303,646
2303,647
2303,2058
2303,1858
2303,3148
2303,436
2303,3926
2303,1462
2303,819
2303,57
2303,1259
2303,2895
2303,2351
2303,1106
2303,3473
2303,2564
1614,1840
1614,1174
1614,430
1614,3823
1614,704
1614,2115
1614,4067
1614,1586
1614,1547
1614,1241
1614,1636
1614,951
1614,2007
1614,1898
1614,3144
1614,159
1614,197
1614,240
1614,3394
1614,2325
1614,288
1614,4063
1614,4062
2585,3492
1763,1955
595,1955
2923,325
2923,1224
2923,3095
2923,4199
3095,325
3095,4199
4199,325
4199,1224
4199,2923
4063,1840
4063,1174
4063,430
4063,3823
4063,704
4063,2115
4063,4067
4063,1586
4063,1547
4063,1241
4063,1636
4063,951
4063,2007
4063,1898
4063,3144
4063,159
4063,197
4063,240
4063,3394
4063,2325
4063,2413
4063,4121
4063,3817
4063,4125
4063,4123
4063,4128
4063,4129
4063,4130
4063,4311
4063,1037
4063,1424
4063,768
4063,18
4063,3909
4063,3911
4063,3912
4063,3913
4063,3225
4063,2833
4063,2526
4063,3453
4063,2414
4063,1352
4063,1070
4063,4023
4063,2344
4063,2155
4063,4054
4063,4055
4063,1713
4063,2041
4063,3573
4063,3057
4063,593
4063,592
4063,591
4063,590
4063,589
4063,588
4063,587
4063,586
4063,584
4063,585
4063,3572
4063,1321
4063,288
4063,1614
4063,4062
4062,1840
4062,1174
4062,430
4062,3823
4062,704
4062,2115
4062,4067
4062,1586
4062,1547
4062,1241
4062,1636
4062,951
4062,2007
4062,1898
4062,3144
4062,159
4062,197
4062,240
4062,3394
4062,2325
4062,2413
4062,4121
4062,3817
4062,4125
4062,4123
4062,4128
4062,4129
4062,4130
4062,4311
4062,1037
4062,1424
4062,768
4062,18
4062,3909
4062,3911
4062,3912
4062,3913
4062,3225
4062,2833
4062,2526
4062,3453
4062,2414
4062,1352
4062,1070
4062,4023
4062,2344
4062,2155
4062,4054
4062,4055
4062,1713
4062,2041
4062,3573
4062,3057
4062,593
4062,592
4062,591
4062,590
4062,589
4062,588
4062,587
4062,586
4062,584
4062,585
4062,3572
4062,1321
4062,288
4062,1614
4062,4063
594,291
594,2044
594,3172
594,4134
594,3062
594,1433
594,1354
594,2529
594,1075
254,3287
254,2924
254,4212
3287,2924
3287,4212
2924,254
2924,1804
2924,702
2924,1881
1274,3493
598,4200
598,1124
475,1123
475,2925
1123,2925
2925,475
4200,1124
1124,598
1125,4201
3495,2586
3495,3288
2586,3288
3288,3495
2285,195
2285,2820
2285,730
2285,4202
730,195
730,2285
730,4202
730,3512
4202,2285
2655,3557
601,619
601,3506
601,1952
601,355
607,3155
607,4045
607,1567
607,4064
607,1276
607,1594
607,3096
607,4006
607,3158
607,3290
607,3903
607,3896
607,1329
607,3683
607,2214
607,1372
607,3603
607,3604
607,3764
607,173
607,207
607,602
607,4203
607,606
607,1764
607,605
607,604
607,603
607,2460
607,4317
607,1615
607,736
607,839
607,3496
607,973
607,1026
607,446
607,1666
607,3949
607,1479
607,80
607,1126
607,349
607,3860
607,1946
607,255
607,2926
607,3951
607,256
607,1667
607,3950
607,2587
607,1330
607,1331
607,4060
607,4051
1567,3155
1567,4045
1567,4064
1567,1276
1567,1594
1567,3096
1567,4006
1567,3158
1567,3290
1567,3903
1567,3896
1567,1329
1567,3683
1567,2214
1567,1372
1567,3603
1567,3604
1567,3764
1567,173
1567,207
1567,602
1567,4203
1567,606
1567,1764
1567,605
1567,604
1567,603
1567,2460
1567,4317
1567,1615
1567,736
1567,839
1567,3496
1567,973
1567,1026
1567,446
1567,1666
1567,3949
1567,1479
1567,80
1567,1126
1567,349
1567,3860
1567,1946
1567,255
1567,2926
1567,3951
1567,256
1567,1667
1567,3950
1567,2587
1567,1330
1567,1331
1567,4060
1567,4051
4064,3155
4064,4045
4064,607
4064,1276
4064,1594
4064,3096
4064,4006
4064,3158
4064,3290
4064,3903
4064,3896
4064,1329
4064,3683
4064,2214
4064,1372
4064,3603
4064,3604
4064,3764
4064,173
4064,207
4064,602
4064,4203
4064,606
4064,1764
4064,605
4064,604
4064,603
4064,2460
4064,4317
4064,1615
4064,736
4064,839
4064,3496
4064,973
4064,1026
4064,446
4064,1666
4064,3949
4064,1479
4064,80
4064,1126
4064,349
4064,3860
4064,1946
4064,255
4064,2926
4064,3951
4064,256
4064,1667
4064,3950
4064,2587
4064,1330
4064,1331
4064,4060
4064,4051
1276,3155
1276,4045
1276,607
1276,1567
1276,4064
1276,1594
1276,3096
1276,4006
1276,3158
1276,3290
1276,3903
1276,3896
1276,1329
1276,3683
1276,2214
1276,1372
1276,3603
1276,3604
1276,3764
1276,173
1276,602
1276,4203
1276,606
1276,1764
1276,605
1276,604
1276,603
1276,2460
1276,4317
1276,1615
1276,736
1276,839
1276,3496
1276,973
1276,1026
1276,446
1276,1666
1276,3949
1276,1479
1276,80
1276,1126
1276,349
1276,3860
1276,1946
1276,255
1276,2926
1276,3951
1276,256
1276,1667
1276,3950
1276,2587
1276,1330
1276,1331
1276,4060
1276,4051
1594,3155
1594,4045
1594,607
1594,1567
1594,4064
1594,1276
1594,3096
1594,4006
1594,3158
1594,3290
1594,3903
1594,3896
1594,1329
1594,3683
1594,2214
1594,1372
1594,3603
1594,3604
1594,3764
1594,173
1594,602
1594,4203
1594,606
1594,1764
1594,605
1594,604
1594,603
1594,2460
1594,4317
1594,1615
1594,736
1594,839
1594,3496
1594,973
1594,1026
1594,446
1594,1666
1594,3949
1594,1479
1594,80
1594,1126
1594,349
1594,3860
1594,1946
1594,255
1594,2926
1594,3951
1594,256
1594,1667
1594,3950
1594,2587
1594,1330
1594,1331
1594,4060
1594,4051
3096,3155
3096,4045
3096,607
3096,1567
3096,4064
3096,1276
3096,1594
3096,4006
3096,3158
3096,3290
3096,3903
3096,3896
3096,1329
3096,3683
3096,2214
3096,1372
3096,3603
3096,3604
3096,3764
3096,173
3096,602
3096,4203
3096,606
3096,1764
3096,605
3096,604
3096,603
3096,2460
3096,4317
3096,1615
3096,736
3096,839
3096,3496
3096,973
3096,1026
3096,446
3096,1666
3096,3949
3096,1479
3096,80
3096,1126
3096,349
3096,3860
3096,1946
3096,255
3096,2926
3096,3951
3096,256
3096,1667
3096,3950
3096,2587
3096,1330
3096,1331
3096,4060
3096,4051
4006,3155
4006,4045
4006,607
4006,1567
4006,4064
4006,1276
4006,1594
4006,3096
4006,3158
4006,3290
4006,3903
4006,3896
4006,1329
4006,3683
4006,2214
4006,1372
4006,3603
4006,3604
4006,3764
4006,173
4006,207
4006,602
4006,4203
4006,606
4006,1764
4006,605
4006,604
4006,603
4006,2460
4006,4317
4006,1615
4006,736
4006,839
4006,3496
4006,973
4006,1026
4006,446
4006,1666
4006,3949
4006,1479
4006,80
4006,1126
4006,349
4006,3860
4006,1946
4006,255
4006,2926
4006,3951
4006,256
4006,1667
4006,3950
4006,2587
4006,1330
4006,1331
4006,4060
4006,4051
3158,3155
3158,4045
3158,607
3158,1567
3158,4064
3158,1276
3158,1594
3158,3096
3158,4006
3158,3290
3158,3903
3158,3896
3158,1329
3158,3683
3158,2214
3158,1372
3158,3603
3158,3604
3158,3764
3158,173
3158,207
3158,602
3158,4203
3158,606
3158,1764
3158,605
3158,604
3158,603
3158,2460
3158,4317
3158,1615
3158,736
3158,839
3158,3496
3158,973
3158,1026
3158,446
3158,1666
3158,3949
3158,1479
3158,80
3158,1126
3158,349
3158,3860
3158,1946
3158,255
3158,2926
3158,3951
3158,256
3158,1667
3158,3950
3158,2587
3158,1330
3158,1331
3158,4060
3158,4051
3290,3155
3290,4045
3290,607
3290,1567
3290,4064
3290,1276
3290,1594
3290,3096
3290,4006
3290,3158
3290,3903
3290,3896
3290,1329
3290,3683
3290,2214
3290,1372
3290,3603
3290,3604
3290,3764
3290,173
3290,602
3290,4203
3290,606
3290,1764
3290,605
3290,604
3290,603
3290,2460
3290,4317
3290,1615
3290,736
3290,839
3290,3496
3290,973
3290,1026
3290,446
3290,1666
3290,3949
3290,1479
3290,80
3290,1126
3290,349
3290,3860
3290,1946
3290,255
3290,2926
3290,3951
3290,256
3290,1667
3290,3950
3290,2587
3290,1330
3290,1331
3290,4060
3290,4051
3903,3155
3903,4045
3903,607
3903,1567
3903,4064
3903,1276
3903,1594
3903,3096
3903,4006
3903,3158
3903,3290
3903,3896
3903,1329
3903,3683
3903,2214
3903,1372
3903,3603
3903,3604
3903,3764
3903,173
3903,207
3903,602
3903,4203
3903,606
3903,1764
3903,605
3903,604
3903,603
3903,2460
3903,4317
3903,1615
3903,736
3903,839
3903,3496
3903,973
3903,1026
3903,446
3903,1666
3903,3949
3903,1479
3903,80
3903,1126
3903,349
3903,3860
3903,1946
3903,255
3903,2926
3903,3951
3903,256
3903,1667
3903,3950
3903,2587
3903,1330
3903,1331
3903,4060
3903,4051
3896,3155
3896,4045
3896,607
3896,1567
3896,4064
3896,1276
3896,1594
3896,3096
3896,4006
3896,3158
3896,3290
3896,3903
3896,1329
3896,3683
3896,2214
3896,1372
3896,3603
3896,3604
3896,3764
3896,173
3896,207
3896,602
3896,4203
3896,606
3896,1764
3896,605
3896,604
3896,603
3896,2460
3896,4317
3896,1615
3896,736
3896,839
3896,3496
3896,973
3896,1026
3896,446
3896,1666
3896,3949
3896,1479
3896,80
3896,1126
3896,349
3896,3860
3896,1946
3896,255
3896,2926
3896,3951
3896,256
3896,1667
3896,3950
3896,2587
3896,1330
3896,1331
3896,4060
3896,4051
1329,3155
1329,4045
1329,607
1329,1567
1329,4064
1329,1276
1329,1594
1329,3096
1329,4006
1329,3158
1329,3290
1329,3903
1329,3896
1329,3683
1329,2214
1329,1372
1329,3603
1329,3604
1329,3764
1329,173
1329,602
1329,4203
1329,606
1329,1764
1329,605
1329,604
1329,603
1329,2460
1329,4317
1329,1615
1329,736
1329,839
1329,3496
1329,973
1329,1026
1329,446
1329,1666
1329,3949
1329,1479
1329,80
1329,1126
1329,349
1329,3860
1329,1946
1329,255
1329,2926
1329,3951
1329,256
1329,1667
1329,3950
1329,2587
1329,1330
1329,1331
1329,4060
1329,4051
3683,3155
3683,4045
3683,607
3683,1567
3683,4064
3683,1276
3683,1594
3683,3096
3683,4006
3683,3158
3683,3290
3683,3903
3683,3896
3683,1329
3683,2214
3683,1372
3683,3603
3683,3604
3683,3764
3683,173
3683,207
3683,602
3683,4203
3683,606
3683,1764
3683,605
3683,604
3683,603
3683,2460
3683,4317
3683,1615
3683,736
3683,839
3683,3496
3683,973
3683,1026
3683,446
3683,1666
3683,3949
3683,1479
3683,80
3683,1126
3683,349
3683,3860
3683,1946
3683,255
3683,2926
3683,3951
3683,256
3683,1667
3683,3950
3683,2587
3683,1330
3683,1331
3683,4060
3683,4051
2214,3155
2214,4045
2214,607
2214,1567
2214,4064
2214,1276
2214,1594
2214,3096
2214,4006
2214,3158
2214,3290
2214,3903
2214,3896
2214,1329
2214,3683
2214,1372
2214,3603
2214,3604
2214,3764
2214,173
2214,207
2214,602
2214,4203
2214,606
2214,1764
2214,605
2214,604
2214,603
2214,2460
2214,4317
2214,1615
2214,736
2214,839
2214,3496
2214,973
2214,1026
2214,446
2214,1666
2214,3949
2214,1479
2214,80
2214,1126
2214,349
2214,3860
2214,1946
2214,255
2214,2926
2214,3951
2214,256
2214,1667
2214,3950
2214,2587
2214,1330
2214,1331
2214,4060
2214,4051
1372,3155
1372,4045
1372,607
1372,1567
1372,4064
1372,1276
1372,1594
1372,3096
1372,4006
1372,3158
1372,3290
1372,3903
1372,3896
1372,1329
1372,3683
1372,2214
1372,3603
1372,3604
1372,3764
1372,173
1372,602
1372,4203
1372,606
1372,1764
1372,605
1372,604
1372,603
1372,2460
1372,4317
1372,1615
1372,736
1372,839
1372,3496
1372,973
1372,1026
1372,446
1372,1666
1372,3949
1372,1479
1372,80
1372,1126
1372,349
1372,3860
1372,1946
1372,255
1372,2926
1372,3951
1372,256
1372,1667
1372,3950
1372,2587
1372,1330
1372,1331
1372,4060
1372,4051
3603,3155
3603,4045
3603,607
3603,1567
3603,4064
3603,1276
3603,1594
3603,3096
3603,4006
3603,3158
3603,3290
3603,3903
3603,3896
3603,1329
3603,3683
3603,2214
3603,1372
3603,3604
3603,3764
3603,173
3603,207
3603,602
3603,4203
3603,606
3603,1764
3603,605
3603,604
3603,603
3603,2460
3603,4317
3603,1615
3603,736
3603,839
3603,3496
3603,973
3603,1026
3603,446
3603,1666
3603,3949
3603,1479
3603,80
3603,1126
3603,349
3603,3860
3603,1946
3603,255
3603,2926
3603,3951
3603,256
3603,1667
3603,3950
3603,2587
3603,1330
3603,1331
3603,4060
3603,4051
3604,3155
3604,4045
3604,607
3604,1567
3604,4064
3604,1276
3604,1594
3604,3096
3604,4006
3604,3158
3604,3290
3604,3903
3604,3896
3604,1329
3604,3683
3604,2214
3604,1372
3604,3603
3604,3764
3604,173
3604,207
3604,602
3604,4203
3604,606
3604,1764
3604,605
3604,604
3604,603
3604,2460
3604,4317
3604,1615
3604,736
3604,839
3604,3496
3604,973
3604,1026
3604,446
3604,1666
3604,3949
3604,1479
3604,80
3604,1126
3604,349
3604,3860
3604,1946
3604,255
3604,2926
3604,3951
3604,256
3604,1667
3604,3950
3604,2587
3604,1330
3604,1331
3604,4060
3604,4051
3764,3155
3764,4045
3764,607
3764,1567
3764,4064
3764,1276
3764,1594
3764,3096
3764,4006
3764,3158
3764,3290
3764,3903
3764,3896
3764,1329
3764,3683
3764,2214
3764,1372
3764,3603
3764,3604
3764,173
3764,602
3764,4203
3764,606
3764,1764
3764,605
3764,604
3764,603
3764,2460
3764,4317
3764,1615
3764,736
3764,839
3764,3496
3764,973
3764,1026
3764,446
3764,1666
3764,3949
3764,1479
3764,80
3764,1126
3764,349
3764,3860
3764,1946
3764,255
3764,2926
3764,3951
3764,256
3764,3950
3764,2587
3764,1330
3764,1331
3764,4060
3764,4051
173,3155
173,4045
173,607
173,1567
173,4064
173,1276
173,1594
173,3096
173,4006
173,3158
173,3290
173,3903
173,3896
173,1329
173,3683
173,2214
173,1372
173,3603
173,3604
173,3764
173,207
173,602
173,4203
173,606
173,1764
173,605
173,604
173,603
173,2460
173,4317
173,1615
173,736
173,839
173,3496
173,973
173,1026
173,446
173,1666
173,3949
173,1479
173,80
173,1126
173,349
173,3860
173,1946
173,255
173,2926
173,3951
173,256
173,1667
173,3950
173,2587
173,1330
173,1331
173,4060
173,4051
207,3155
207,607
207,1567
207,4064
207,4006
207,3158
207,3903
207,3896
207,3683
207,2214
207,3603
207,3604
207,173
207,602
207,4203
207,606
207,1764
207,605
207,604
207,603
207,2460
207,4317
207,1615
207,736
207,839
207,973
207,446
207,1666
207,3949
207,1479
207,80
207,1126
207,349
207,3860
207,1946
207,255
207,2926
207,3951
207,256
207,3950
207,2587
207,4060
207,4051
602,3155
602,4045
602,607
602,1567
602,4064
602,1276
602,1594
602,3096
602,4006
602,3158
602,3290
602,3903
602,3896
602,1329
602,3683
602,2214
602,1372
602,3603
602,3604
602,3764
602,173
602,207
602,4203
602,606
602,1764
602,605
602,604
602,603
602,2460
602,4317
602,1615
602,736
602,839
602,3496
602,973
602,1026
602,446
602,1666
602,3949
602,1479
602,80
602,1126
602,349
602,3860
602,1946
602,255
602,2926
602,3951
602,256
602,1667
602,3950
602,2587
602,1330
602,1331
602,4060
602,4051
4203,3155
4203,4045
4203,607
4203,1567
4203,4064
4203,1276
4203,1594
4203,3096
4203,4006
4203,3158
4203,3290
4203,3903
4203,3896
4203,1329
4203,3683
4203,2214
4203,1372
4203,3603
4203,3604
4203,3764
4203,173
4203,207
4203,602
4203,606
4203,1764
4203,605
4203,604
4203,603
4203,2460
4203,4317
4203,1615
4203,736
4203,839
4203,3496
4203,973
4203,1026
4203,446
4203,1666
4203,3949
4203,1479
4203,80
4203,1126
4203,349
4203,3860
4203,1946
4203,255
4203,2926
4203,3951
4203,256
4203,1667
4203,3950
4203,2587
4203,1330
4203,1331
4203,4060
4203,4051
606,3155
606,4045
606,607
606,1567
606,4064
606,1276
606,1594
606,3096
606,4006
606,3158
606,3290
606,3903
606,3896
606,1329
606,3683
606,2214
606,1372
606,3603
606,3604
606,3764
606,173
606,207
606,602
606,4203
606,1764
606,605
606,604
606,603
606,2460
606,4317
606,1615
606,736
606,839
606,3496
606,973
606,1026
606,446
606,1666
606,3949
606,1479
606,80
606,1126
606,349
606,3860
606,1946
606,255
606,2926
606,3951
606,256
606,1667
606,3950
606,2587
606,1330
606,1331
606,4060
606,4051
1764,3155
1764,4045
1764,607
1764,1567
1764,4064
1764,1276
1764,1594
1764,3096
1764,4006
1764,3158
1764,3290
1764,3903
1764,3896
1764,1329
1764,3683
1764,2214
1764,1372
1764,3603
1764,3604
1764,3764
1764,173
1764,207
1764,602
1764,4203
1764,606
1764,605
1764,604
1764,603
1764,2460
1764,4317
1764,1615
1764,736
1764,839
1764,3496
1764,973
1764,1026
1764,446
1764,1666
1764,3949
1764,1479
1764,80
1764,1126
1764,349
1764,3860
1764,1946
1764,255
1764,2926
1764,3951
1764,256
1764,1667
1764,3950
1764,2587
1764,1330
1764,1331
1764,4060
1764,4051
605,3155
605,4045
605,607
605,1567
605,4064
605,1276
605,1594
605,3096
605,4006
605,3158
605,3290
605,3903
605,3896
605,1329
605,3683
605,2214
605,1372
605,3603
605,3604
605,3764
605,173
605,207
605,602
605,4203
605,606
605,1764
605,604
605,603
605,2460
605,4317
605,1615
605,736
605,839
605,3496
605,973
605,1026
605,446
605,1666
605,3949
605,1479
605,80
605,1126
605,349
605,3860
605,1946
605,255
605,2926
605,3951
605,256
605,1667
605,3950
605,2587
605,1330
605,1331
605,4060
605,4051
604,3155
604,4045
604,607
604,1567
604,4064
604,1276
604,1594
604,3096
604,4006
604,3158
604,3290
604,3903
604,3896
604,1329
604,3683
604,2214
604,1372
604,3603
604,3604
604,3764
604,173
604,207
604,602
604,4203
604,606
604,1764
604,605
604,603
604,2460
604,4317
604,1615
604,736
604,839
604,3496
604,973
604,1026
604,446
604,1666
604,3949
604,1479
604,80
604,1126
604,349
604,3860
604,1946
604,255
604,2926
604,3951
604,256
604,1667
604,3950
604,2587
604,1330
604,1331
604,4060
604,4051
603,3155
603,4045
603,607
603,1567
603,4064
603,1276
603,1594
603,3096
603,4006
603,3158
603,3290
603,3903
603,3896
603,1329
603,3683
603,2214
603,1372
603,3603
603,3604
603,3764
603,173
603,207
603,602
603,4203
603,606
603,1764
603,605
603,604
603,2460
603,4317
603,1615
603,736
603,839
603,3496
603,973
603,1026
603,446
603,1666
603,3949
603,1479
603,80
603,1126
603,349
603,3860
603,1946
603,255
603,2926
603,3951
603,256
603,1667
603,3950
603,2587
603,1330
603,1331
603,4060
603,4051
2728,2658
2728,3496
2460,3155
2460,4045
2460,607
2460,1567
2460,4064
2460,1276
2460,1594
2460,3096
2460,4006
2460,3158
2460,3290
2460,3903
2460,3896
2460,1329
2460,3683
2460,2214
2460,1372
2460,3603
2460,3604
2460,3764
2460,173
2460,207
2460,602
2460,4203
2460,606
2460,1764
2460,605
2460,604
2460,603
2460,4317
2460,1615
2460,736
2460,839
2460,3496
2460,973
2460,1026
2460,446
2460,1666
2460,3949
2460,1479
2460,80
2460,1126
2460,349
2460,3860
2460,1946
2460,255
2460,2926
2460,3951
2460,256
2460,1667
2460,3950
2460,2587
2460,1330
2460,1331
2460,4060
2460,4051
4317,3155
4317,4045
4317,607
4317,1567
4317,4064
4317,1276
4317,1594
4317,3096
4317,4006
4317,3158
4317,3290
4317,3903
4317,3896
4317,1329
4317,3683
4317,2214
4317,1372
4317,3603
4317,3604
4317,3764
4317,173
4317,207
4317,602
4317,4203
4317,606
4317,1764
4317,605
4317,604
4317,603
4317,2460
4317,1615
4317,736
4317,839
4317,3496
4317,973
4317,1026
4317,446
4317,1666
4317,3949
4317,1479
4317,80
4317,1126
4317,349
4317,3860
4317,1946
4317,255
4317,2926
4317,3951
4317,256
4317,1667
4317,3950
4317,2587
4317,1330
4317,1331
4317,4060
4317,4051
1615,607
1615,1567
1615,4064
1615,1276
1615,1594
1615,3096
1615,4006
1615,3158
1615,3290
1615,3903
1615,3896
1615,1329
1615,3683
1615,2214
1615,1372
1615,3603
1615,3604
1615,3764
1615,173
1615,207
1615,602
1615,4203
1615,606
1615,1764
1615,605
1615,604
1615,603
1615,2460
1615,4317
1615,736
1615,839
1615,3496
1615,973
1615,1026
1615,446
1615,1666
1615,3949
1615,1479
1615,80
1615,1126
1615,349
1615,3860
1615,1946
1615,255
1615,2926
736,3155
736,4045
736,607
736,1567
736,4064
736,1276
736,1594
736,3096
736,4006
736,3158
736,3290
736,3903
736,3896
736,1329
736,3683
736,2214
736,1372
736,3603
736,3604
736,3764
736,173
736,207
736,602
736,4203
736,606
736,1764
736,605
736,604
736,603
736,2460
736,4317
736,1615
736,839
736,3496
736,973
736,1026
736,446
736,1666
736,3949
736,1479
736,80
736,1126
736,349
736,3860
736,1946
736,255
736,2926
736,3951
736,256
736,1667
736,3950
736,2587
736,1330
736,1331
736,4060
736,4051
839,3155
839,607
839,1567
839,4064
839,1276
839,1594
839,3096
839,4006
839,3158
839,3290
839,3903
839,3896
839,1329
839,3683
839,2214
839,1372
839,3603
839,3604
839,3764
839,173
839,207
839,602
839,4203
839,606
839,1764
839,605
839,604
839,603
839,2460
839,4317
839,1615
839,736
839,3496
839,973
839,1026
839,446
839,1666
839,3949
839,1479
839,80
839,1126
839,349
839,3860
839,1946
839,255
839,2926
839,3951
839,256
839,1667
839,3950
839,2587
839,1330
839,1331
839,4060
839,4051
3496,3155
3496,4045
3496,607
3496,1567
3496,4064
3496,1276
3496,1594
3496,3096
3496,4006
3496,3158
3496,3290
3496,3903
3496,3896
3496,1329
3496,3683
3496,2214
3496,1372
3496,3603
3496,3604
3496,3764
3496,173
3496,602
3496,4203
3496,606
3496,1764
3496,605
3496,604
3496,603
3496,2460
3496,4317
3496,1615
3496,736
3496,839
3496,973
3496,1026
3496,446
3496,1666
3496,3949
3496,1479
3496,80
3496,1126
3496,349
3496,3860
3496,1946
3496,255
3496,2926
3496,3951
3496,256
3496,1667
3496,3950
3496,2587
3496,1330
3496,1331
3496,4060
3496,4051
973,3155
973,4045
973,607
973,1567
973,4064
973,1276
973,1594
973,3096
973,4006
973,3158
973,3290
973,3903
973,3896
973,1329
973,3683
973,2214
973,1372
973,3603
973,3604
973,3764
973,173
973,207
973,602
973,4203
973,606
973,1764
973,605
973,604
973,603
973,2460
973,4317
973,1615
973,736
973,839
973,3496
973,1026
973,446
973,1666
973,3949
973,1479
973,80
973,1126
973,349
973,3860
973,1946
973,255
973,2926
973,3951
973,256
973,1667
973,3950
973,2587
973,1330
973,1331
973,4060
973,4051
1026,3155
1026,4045
1026,607
1026,1567
1026,4064
1026,1276
1026,1594
1026,3096
1026,4006
1026,3158
1026,3290
1026,3903
1026,3896
1026,1329
1026,3683
1026,2214
1026,1372
1026,3603
1026,3604
1026,3764
1026,173
1026,602
1026,4203
1026,606
1026,1764
1026,605
1026,604
1026,603
1026,2460
1026,4317
1026,1615
1026,736
1026,839
1026,3496
1026,973
1026,446
1026,1666
1026,3949
1026,1479
1026,80
1026,1126
1026,349
1026,3860
1026,1946
1026,255
1026,2926
1026,3951
1026,256
1026,1667
1026,3950
1026,2587
1026,1330
1026,1331
1026,4060
1026,4051
446,3155
446,4045
446,607
446,1567
446,4064
446,1276
446,1594
446,3096
446,4006
446,3158
446,3290
446,3903
446,3896
446,1329
446,3683
446,2214
446,1372
446,3603
446,3604
446,3764
446,173
446,207
446,602
446,4203
446,606
446,1764
446,605
446,604
446,603
446,2460
446,4317
446,1615
446,736
446,839
446,3496
446,973
446,1026
446,1666
446,3949
446,1479
446,80
446,1126
446,349
446,3860
446,1946
446,255
446,2926
446,3951
446,256
446,1667
446,3950
446,2587
